,Usage,Idiom,SenenceNo,Location,Sentence,SentenceBefore,SentenceAfter
1180,L,hit_wall,1011,B/BN/BNV,"[('the', 'AT0'), ('car', 'NN1'), ('hit', 'VVD'), ('a', 'AT0'), ('brick', 'NN1'), ('wall', 'NN1'), ('!', 'PUN')]","[('problem', 'NN2'), ('with', 'PRP'), ('we', 'DPS'), ('clearance', 'NN2'), ('across', 'PRP'), ('burma', 'NP0'), ('delay', 'VVD'), ('we', 'PNP'), ('in', 'PRP'), ('bangladesh', 'NP0'), (',', 'PUN'), ('the', 'AT0'), ('scene', 'NN1'), ('of', 'PRF'), ('the', 'AT0'), ('most', 'AV0'), ('dangerous', 'AJ0'), ('part', 'NN1'), ('of', 'PRF'), ('the', 'AT0'), ('whole', 'AJ0'), ('trip', 'NN1'), ('—', 'PUN'), ('a', 'AT0'), ('wild', 'AJ0'), ('taxi', 'NN1'), ('ride', 'NN1-VVB'), ('to', 'PRP'), ('the', 'AT0'), ('airport', 'NN1'), ('.', 'PUN')]","[('fortunately', 'AV0'), (',', 'PUN'), ('we', 'PNP'), ('escape', 'VVD'), ('with', 'PRP'), ('only', 'AV0'), ('bruise', 'NN2'), ('.', 'PUN')]"
1181,L,hit_wall,1616,B/BN/BNV,"[('once', 'AV0'), ('establish', 'VVN'), ('on', 'PRP'), ('a', 'AT0'), ('final', 'AJ0'), ('glide-approach', 'NN1'), ('to', 'PRP'), ('the', 'AT0'), ('field', 'NN1'), ('the', 'AT0'), ('pilot', 'NN1'), ('realise', 'VVD'), ('that', 'CJT'), ('the', 'AT0'), ('aircraft', 'NN0'), ('be', 'VBD'), ('likely', 'AJ0'), ('to', 'TO0'), ('hit', 'VVI'), ('a', 'AT0'), ('stone', 'NN1'), ('wall', 'NN1'), ('and', 'CJC'), ('attempt', 'VVD-VVN'), ('to', 'TO0'), ('‘', 'PUQ'), ('stretch', 'VVI'), ('’', 'PUQ'), ('the', 'AT0'), ('glide', 'NN1'), ('.', 'PUN')]","[('a', 'AT0'), ('mayday', 'NN1-NP0'), ('be', 'VBD'), ('transmit', 'VVN-AJ0'), (',', 'PUN'), ('but', 'CJC'), ('it', 'PNP'), ('later', 'AV0'), ('transpire', 'VVD'), ('that', 'CJT'), ('this', 'DT0'), ('have', 'VHD'), ('not', 'XX0'), ('be', 'VBN'), ('hear', 'VVN'), (',', 'PUN'), ('probably', 'AV0'), ('due', 'AJ0'), ('to', 'PRP'), ('a', 'AT0'), ('simultaneous', 'AJ0'), ('transmission', 'NN1'), ('from', 'PRP'), ('another', 'DT0'), ('aircraft', 'NN0'), ('.', 'PUN')]","[('however', 'AVQ'), ('the', 'AT0'), ('aircraft', 'NN0'), (""'s"", 'POS'), ('landing', 'NN1'), ('gear', 'NN1'), ('strike', 'VVD'), ('the', 'AT0'), ('four-foot-high', 'AJ0'), ('wall', 'NN1'), ('and', 'CJC'), ('be', 'VBD'), ('tear', 'VVN'), ('off', 'AVP'), (',', 'PUN'), ('but', 'CJC'), ('the', 'AT0'), ('aircraft', 'NN0'), ('continue', 'VVD-AJ0'), ('and', 'CJC'), ('‘', 'PUQ'), ('land', 'VVD-VVN'), ('’', 'PUQ'), ('on', 'PRP-AVP'), ('it', 'DPS'), ('underside', 'NN1'), ('in', 'PRP'), ('the', 'AT0'), ('field', 'NN1'), ('.', 'PUN')]"
1182,L,hit_wall,1397,B/BP/BPA,"[('he', 'PNP'), ('spin', 'VVD'), ('across', 'PRP'), ('the', 'AT0'), ('deck', 'NN1'), ('and', 'CJC'), ('hit', 'VVD'), ('the', 'AT0'), ('far', 'AJ0'), ('wall', 'NN1'), ('..', 'PUN')]","[('grant', 'NP0'), (""'s"", 'POS'), ('grip', 'NN1'), ('be', 'VBD'), ('break', 'VVN-AJ0'), ('.', 'PUN')]","[('before', 'CJS-PRP'), ('titron', 'NP0-NN1'), ('be', 'VBD'), ('fully', 'AV0'), ('upright', 'AV0'), ('a', 'AT0'), ('second', 'ORD'), ('giant', 'AJ0-NN1'), ('wave', 'NN1'), ('fall', 'VVD'), ('upon', 'PRP'), ('she', 'PNP'), ('.', 'PUN')]"
1183,I,hit_wall,1520,C/C9/C9N,"[('‘', 'PUQ'), ('i', 'PNP'), ('feel', 'VVD'), ('i', 'PNP'), ('would', 'VM0'), ('hit', 'VVI'), ('that', 'DT0'), ('wall', 'NN1'), ('with', 'PRP'), ('i', 'DPS'), ('playing', 'NN1-VVG'), (',', 'PUN'), ('’', 'PUQ'), ('he', 'PNP'), ('explain', 'VVZ'), (',', 'PUN'), ('‘', 'PUQ'), ('and', 'CJC'), ('search', 'VVD'), ('all', 'AV0'), ('over', 'PRP'), ('britain', 'NP0'), ('to', 'TO0'), ('try', 'VVI'), ('and', 'CJC'), ('find', 'VVI'), ('somewhere', 'AV0'), ('that', 'CJT-DT0'), ('could', 'VM0'), ('help', 'VVI'), (',', 'PUN'), ('but', 'CJC'), ('there', 'EX0'), ('be', 'VBD'), ('no', 'AT0'), ('school', 'NN2'), ('or', 'CJC'), ('college', 'NN2'), ('operate', 'VVG'), ('such', 'DT0'), ('course', 'NN2'), ('.', 'PUN')]","[('in', 'PRP'), ('los', 'NP0'), ('angeles', 'NP0'), ('.', 'PUN')]","[('b.i.t', 'NP0'), ('.', 'PUN')]"
1184,I,hit_wall,8430,C/CB/CBG,"[('john', 'NP0'), ('mcenroe', 'NP0'), ('bid', 'VVD'), ('farewell', 'NN1'), ('to', 'PRP'), ('top-level', 'AJ0'), ('tennis', 'NN1'), ('last', 'ORD'), ('night', 'NN1'), ('in', 'PRP-AVP'), ('much', 'AV0'), ('the', 'AT0'), ('same', 'DT0'), ('fashion', 'NN1'), ('as', 'CJS'), ('have', 'VHZ'), ('mark', 'VVN'), ('he', 'DPS'), ('15', 'CRD'), ('stormy', 'AJ0'), ('year', 'NN2'), ('on', 'PRP'), ('the', 'AT0'), ('circuit', 'NN1'), ('.', 'PUN')]","[('giles', 'NP0'), ('smith', 'NP0'), ('in', 'PRP'), ('munich', 'NP0')]","[('while', 'CJS'), ('at', 'PRP'), ('time', 'NN2'), ('play', 'VVG'), ('quite', 'AV0'), ('brilliantly', 'AV0'), (',', 'PUN'), ('the', 'AT0'), ('brash', 'AJ0'), ('new', 'AJ0'), ('yorker', 'NP0'), ('pick', 'VVD'), ('up', 'AVP'), ('a', 'AT0'), ('formal', 'AJ0'), ('warning', 'NN1'), ('for', 'PRP'), ('swear', 'VVG'), ('at', 'PRP'), ('the', 'AT0'), ('umpire', 'NN1'), ('…', 'PUN'), ('typically', 'AV0'), ('vintage', 'AJ0-NN1'), ('mcenroe', 'NP0'), ('.', 'PUN')]"
1185,L,hit_wall,118,C/CF/CF5,"[('coppice', 'NN1'), ('worker', 'NN1'), ('bill', 'NP0-NN1'), ('foreman', 'NP0'), (',', 'PUN'), ('who', 'PNQ'), ('be', 'VBZ'), ('harvest', 'VVG'), ('wood', 'NN1'), ('for', 'PRP'), ('a', 'AT0'), ('river', 'NN1'), ('stabilisation', 'NN1'), ('project', 'NN1'), (',', 'PUN'), ('and', 'CJC'), ('he', 'DPS'), ('dog', 'NN1'), ('meg', 'NP0'), ('in', 'PRP'), ('the', 'AT0'), ('woodland', 'NN1'), ('he', 'PNP'), ('manage', 'VVZ'), ('near', 'PRP'), ('sproughton', 'NP0')]","[('‘', 'PUQ'), ('an', 'AT0'), ('important', 'AJ0'), ('modern', 'AJ0'), ('task', 'NN1'), ('be', 'VBZ'), ('be', 'VBG'), ('carry', 'VVN'), ('out', 'AVP'), ('in', 'PRP'), ('harness', 'NN1'), ('with', 'PRP'), ('an', 'AT0'), ('ancient', 'AJ0'), ('woodland', 'NN1'), ('system', 'NN1'), (',', 'PUN'), ('’', 'PUQ'), ('he', 'PNP'), ('say', 'VVD'), ('.', 'PUN')]","[('flood', 'NN1'), ('risk', 'NN1'), ('alert', 'NN1-VVB'), ('issue', 'VVN-VVD')]"
1186,L,hit_wall,3802,C/CH/CH6,"[('‘', 'PUQ'), ('it', 'PNP'), ('be', 'VBD'), ('like', 'PRP'), ('be', 'VBG'), ('in', 'PRP'), ('a', 'AT0'), ('car', 'NN1'), ('and', 'CJC'), ('hit', 'VVG'), ('a', 'AT0'), ('brick', 'NN1'), ('wall', 'NN1'), ('.', 'PUN')]","[('it', 'PNP'), ('come', 'VVD'), ('within', 'PRP'), ('foot', 'NN2'), ('and', 'CJC'), ('we', 'PNP'), ('flip', 'VVD'), ('.', 'PUN')]","[('the', 'AT0'), ('next', 'ORD'), ('thing', 'NN1'), ('i', 'PNP'), ('know', 'VVD'), ('the', 'AT0'), ('pilot', 'NN1'), ('be', 'VBD'), ('scream', 'VVG-AJ0'), ('‘', 'PUQ'), ('mayday', 'NN1-NP0'), ('!', 'PUN'), ('’', 'PUQ'), ('’', 'PUQ')]"
1187,Q,hit_wall,702,C/CJ/CJA,"[('she', 'PNP'), ('hit', 'VVD'), ('the', 'AT0'), ('wall', 'NN1'), ('.', 'PUN')]","[('he', 'DPS'), ('smiling', 'AJ0'), ('photo', 'NN1'), ('ask', 'VVD'), ('she', 'PNP'), ('to', 'TO0'), ('leave', 'VVI'), ('she', 'DPS'), ('name', 'NN1'), ('and', 'CJC'), ('number', 'NN1'), ('.', 'PUN')]","[('‘', 'PUQ'), ('you', 'PNP'), ('be', 'VBB'), ('at', 'PRP'), ('a', 'AT0'), ('party', 'NN1'), ('somewhere', 'AV0'), (',', 'PUN'), ('be', 'VBB'), ('not', 'XX0'), ('you', 'PNP'), (',', 'PUN'), ('carlos', 'NP0'), ('?', 'PUN')]"
1188,Q,hit_wall,3172,C/CK/CK0,"[('it', 'PNP'), ('hit', 'VVD'), ('the', 'AT0'), ('wall', 'NN1'), ('.', 'PUN')]","[('i', 'PNP'), ('duck', 'VVD'), ('as', 'CJS-PRP'), ('charlie', 'NP0'), ('throw', 'VVD'), ('a', 'AT0'), ('wet', 'AJ0'), ('sponge', 'NN1-VVB'), ('i', 'DPS'), ('way', 'NN1'), ('.', 'PUN')]","[('i', 'PNP'), ('pick', 'VVD'), ('it', 'PNP'), ('up', 'AVP'), ('and', 'CJC'), ('chuck', 'VVD'), ('it', 'PNP'), ('back', 'AVP'), ('.', 'PUN')]"
1189,L,hit_wall,3220,C/CK/CK0,"[('it', 'PNP'), ('hit', 'VVD'), ('the', 'AT0'), ('wall', 'NN1'), (',', 'PUN'), ('and', 'CJC'), ('the', 'AT0'), ('enamel', 'NN1'), ('tray', 'NN1'), ('on', 'PRP'), ('the', 'AT0'), ('top', 'AJ0-NN1'), ('shelf', 'NN1'), ('set', 'VVN-VVD'), ('with', 'PRP'), ('stainless-steel', 'AJ0'), ('dressing', 'NN1'), ('dish', 'NN2'), ('and', 'CJC'), ('bowl', 'NN2'), (',', 'PUN'), ('slide', 'VVD'), ('off', 'AVP'), ('.', 'PUN')]","[('the', 'AT0'), ('combination', 'NN1'), ('send', 'VVD'), ('the', 'AT0'), ('trolley', 'NN1'), ('roll', 'VVG'), ('across', 'PRP'), ('the', 'AT0'), ('room', 'NN1'), ('behind', 'PRP'), ('he', 'PNP'), ('.', 'PUN')]","[('tray', 'NN1'), ('and', 'CJC'), ('content', 'NN2'), ('clatter', 'VVD'), ('to', 'PRP'), ('the', 'AT0'), ('floor', 'NN1'), ('.', 'PUN')]"
1190,I,hit_wall,19,C/CM/CMW,"[('meanwhile', 'AV0'), (',', 'PUN'), ('hunter', 'NP0'), ('system', 'NN2'), ('inc', 'AJ0'), (',', 'PUN'), ('palo', 'NP0'), ('alto', 'NP0'), (',', 'PUN'), ('california', 'NP0'), (',', 'PUN'), ('a', 'AT0'), ('company', 'NN1'), ('with', 'PRP'), ('technology', 'NN1'), ('very', 'AV0'), ('similar', 'AJ0'), ('to', 'PRP'), ('wabi', 'NP0'), (',', 'PUN'), ('have', 'VHZ'), ('hit', 'VVN'), ('the', 'AT0'), ('wall', 'NN1'), ('.', 'PUN')]","[('microsoft', 'NP0'), ('want', 'VVD'), ('between', 'PRP'), ('$250,000', 'NN0'), ('and', 'CJC'), ('$500,000', 'NN0'), ('for', 'PRP'), ('the', 'AT0'), ('source', 'NN1'), ('code', 'NN1'), ('and', 'CJC'), ('a', 'AT0'), ('royalty', 'NN1'), ('of', 'PRF'), ('$100', 'NN0'), ('to', 'PRP'), ('$200', 'NN0'), ('a', 'AT0'), ('copy', 'NN1'), ('in', 'PRP'), ('royalty', 'NN2'), (',', 'PUN'), ('enhancement', 'NN2'), ('include', 'VVD-VVN'), ('.', 'PUN')]","[('on', 'PRP'), ('monday', 'NP0'), ('april', 'NP0'), ('12', 'CRD'), ('it', 'DPS'), ('collateral', 'NN1'), ('and', 'CJC'), ('debt', 'NN2'), ('of', 'PRF'), ('at', 'PRP'), ('least', 'AV0'), ('$2.5m', 'NN0'), ('will', 'VM0'), ('be', 'VBI'), ('sell', 'VVN'), ('at', 'PRP'), ('public', 'AJ0'), ('auction', 'NN1'), ('.', 'PUN')]"
1191,L,hit_wall,637,C/CR/CR8,"[('mr', 'NP0'), ('mansell', 'NP0'), ('chase', 'VVD'), ('they', 'PNP'), ('around', 'PRP-AVP'), ('the', 'AT0'), ('track', 'NN1'), ('try', 'VVG'), ('to', 'TO0'), ('regain', 'VVI'), ('the', 'AT0'), ('lead', 'NN1'), ('.', 'PUN')]","[('as', 'CJS'), ('mr', 'NP0'), ('mansell', 'NP0'), ('hesitate', 'VVD'), (',', 'PUN'), ('emerson', 'NP0'), ('fittipaldi', 'NP0'), ('from', 'PRP'), ('brazil', 'NP0'), ('and', 'CJC'), ('arie', 'NP0'), ('luyendyk', 'NP0-NN1'), ('from', 'PRP'), ('holland', 'NP0'), ('zoom', 'VVD'), ('past', 'PRP'), ('he', 'PNP'), ('on', 'PRP'), ('the', 'AT0'), ('main', 'AJ0'), ('straight', 'NN1'), ('.', 'PUN')]","[('he', 'PNP'), ('hit', 'VVD'), ('a', 'AT0'), ('wall', 'NN1'), ('hard', 'AV0'), ('enough', 'AV0'), ('to', 'TO0'), ('briefly', 'AV0'), ('ignite', 'VVI'), ('a', 'AT0'), ('magnesium', 'NN1'), ('wheel', 'NN1'), (',', 'PUN'), ('but', 'CJC'), ('refuse', 'VVD'), ('to', 'TO0'), ('slow', 'VVI'), ('down', 'AVP'), ('.', 'PUN')]"
1192,I,hit_wall,120,C/CS/CSA,"[('athenix', 'VVB-NN1'), ('corporation', 'NN1'), (',', 'PUN'), ('the', 'AT0'), ('start-up', 'NN1-AJ0'), ('x', 'ZZ0'), ('terminal', 'NN2'), ('company', 'NN1'), (',', 'PUN'), ('have', 'VHZ'), ('hit', 'VVN'), ('a', 'AT0'), ('brick', 'NN1'), ('wall', 'NN1'), (',', 'PUN'), ('force', 'VVG'), ('it', 'PNP'), ('to', 'TO0'), ('try', 'VVI'), ('to', 'TO0'), ('sell', 'VVI'), ('itself', 'PNX'), ('off', 'AVP'), ('or', 'CJC'), ('auction', 'VVB-NN1'), ('it', 'DPS'), ('supposedly', 'AV0'), ('breakthrough', 'NN1'), ('multi-x', 'AJ0'), ('technology', 'NN1'), ('.', 'PUN')]","[('athenix', 'NP0'), ('run', 'VVZ-NN2'), ('out', 'AVP'), ('of', 'PRF'), ('road', 'NN1')]","[('the', 'AT0'), ('venture', 'NN1'), (',', 'PUN'), ('now', 'AV0'), ('some', 'DT0'), ('26', 'CRD'), ('month', 'NN2'), ('old', 'AJ0'), (',', 'PUN'), ('have', 'VHD'), ('assemble', 'VVN'), ('an', 'AT0'), ('impressive', 'AJ0'), ('launch', 'NN1'), ('team', 'NN1'), ('behind', 'PRP'), ('an', 'AT0'), ('aggressive', 'AJ0'), ('plan', 'NN1'), ('to', 'TO0'), ('produce', 'VVI'), ('low-cost', 'AJ0'), ('full-page', 'AJ0'), ('15-inch', 'NN1'), ('bit-mapped', 'AJ0'), ('monochrome', 'NN1'), ('x', 'ZZ0'), ('terminal', 'NN2'), ('base', 'VVN'), ('on', 'PRP'), ('the', 'AT0'), ('mips', 'NN0'), ('3000', 'CRD'), ('chip', 'NN1'), ('and', 'CJC'), ('some', 'DT0'), ('homegrown', 'AJ0'), ('asic', 'NN2'), ('(', 'PUL'), ('ux', 'NP0'), ('no', 'NN1'), ('368', 'CRD'), (',', 'PUN'), ('369', 'CRD'), (')', 'PUR'), ('.', 'PUN')]"
1193,L,hit_wall,1064,E/EC/ECJ,"[('not', 'XX0'), ('one', 'CRD'), ('drop', 'NN1'), ('of', 'PRF'), ('paint', 'NN1'), ('hit', 'VVD'), ('the', 'AT0'), ('wall', 'NN1'), ('he', 'PNP'), ('be', 'VBD'), ('supposed', 'AJ0'), ('to', 'TO0'), ('be', 'VBI'), ('painting', 'NN1-VVG'), (',', 'PUN'), ('but', 'CJC'), ('it', 'PNP'), ('have', 'VHD'), ('do', 'VDN'), ('a', 'AT0'), ('marvellous', 'AJ0'), ('job', 'NN1'), ('of', 'PRF'), ('cover', 'VVG'), ('the', 'AT0'), ('path', 'NN1'), ('and', 'CJC'), ('half', 'DT0'), ('a', 'AT0'), ('garage', 'NN1'), ('door', 'NN1'), ('.', 'PUN')]","[('he', 'PNP'), ('have', 'VHD'), ('drop', 'VVN'), ('the', 'AT0'), ('bucket', 'NN1'), ('from', 'PRP'), ('the', 'AT0'), ('top', 'NN1'), ('of', 'PRF'), ('the', 'AT0'), ('ladder', 'NN1'), ('.', 'PUN')]","[('it', 'PNP'), ('take', 'VVD'), ('i', 'PNP'), ('the', 'AT0'), ('rest', 'NN1'), ('of', 'PRF'), ('the', 'AT0'), ('day', 'NN1'), ('to', 'TO0'), ('clean', 'VVI'), ('up', 'AVP'), ('.', 'PUN')]"
1194,L,hit_wall,1257,E/ED/ED9,"[('another', 'DT0'), ('hit', 'VVD'), ('the', 'AT0'), ('wall', 'NN1'), (',', 'PUN'), ('another', 'DT0'), ('land', 'VVD-VVN'), ('at', 'PRP'), ('the', 'AT0'), ('foot', 'NN2'), ('of', 'PRF'), ('the', 'AT0'), ('man', 'NN1'), ('with', 'PRP'), ('the', 'AT0'), ('axe', 'NN1'), ('.', 'PUN')]","[('a', 'AT0'), ('stone', 'NN1'), ('come', 'VVD'), ('sail', 'VVG-NN1'), ('out', 'AVP'), ('of', 'PRF'), ('the', 'AT0'), ('crowd', 'NN1'), ('and', 'CJC'), ('fall', 'VVD'), ('with', 'PRP'), ('a', 'AT0'), ('clatter', 'NN1'), ('on', 'PRP'), ('the', 'AT0'), ('roof', 'NN1'), ('of', 'PRF'), ('the', 'AT0'), ('burning', 'AJ0'), ('shack', 'NN1'), ('.', 'PUN')]","[('he', 'PNP'), ('give', 'VVD'), ('a', 'AT0'), ('menacing', 'AJ0'), ('shout', 'NN1'), ('.', 'PUN')]"
1195,L,hit_wall,617,E/EE/EEW,"[('perhaps', 'AV0'), ('it', 'PNP'), ('be', 'VBD'), ('the', 'AT0'), ('force', 'NN1'), (',', 'PUN'), ('but', 'CJC'), ('the', 'AT0'), ('doll', 'NN1'), ('fall', 'VVD'), ('to', 'PRP'), ('it', 'DPS'), ('side', 'NN1'), (',', 'PUN'), ('hit', 'VVD'), ('the', 'AT0'), ('wall', 'NN1'), (',', 'PUN'), ('and', 'CJC'), ('then', 'AV0'), ('roll', 'VVN-VVD'), ('off', 'PRP-AVP'), ('the', 'AT0'), ('shelf', 'NN1'), ('on', 'AVP'), ('to', 'PRP'), ('the', 'AT0'), ('floor', 'NN1'), ('.', 'PUN')]","[('she', 'PNP'), ('throw', 'VVD'), ('the', 'AT0'), ('doll', 'NN1'), ('with', 'PRP'), ('force', 'NN1'), ('back', 'AVP'), ('on', 'AVP'), ('to', 'PRP'), ('the', 'AT0'), ('shelf', 'NN1'), ('.', 'PUN')]","[('it', 'DPS'), ('china', 'NN1'), ('face', 'NN1'), ('be', 'VBD'), ('smash', 'VVN'), ('in', 'AVP-PRP'), (',', 'PUN'), ('and', 'CJC'), ('one', 'CRD'), ('blue', 'AJ0'), ('eye', 'NN1'), ('have', 'VHD'), ('disappear', 'VVN'), ('.', 'PUN')]"
1196,L,hit_wall,59,F/F9/F9Y,"[('record', 'NN1-VVB'), ('audience', 'NN2'), ('be', 'VBD'), ('attract', 'VVN'), ('by', 'PRP'), ('quatermass', 'NP0-NN1'), ('and', 'CJC'), ('the', 'AT0'), ('pit', 'NN1'), (',', 'PUN'), ('which', 'DTQ'), ('regularly', 'AV0'), ('empty', 'VVD'), ('pub', 'NN2'), ('and', 'CJC'), ('club', 'NN2'), ('each', 'DT0'), ('saturday', 'NP0'), ('night', 'NN1'), ('over', 'PRP-AVP'), ('it', 'DPS'), ('six', 'CRD'), ('week', 'NN1'), ('run', 'NN1'), ('.', 'PUN')]","[('they', 'PNP'), ('have', 'VHD'), ('begin', 'VVN'), ('life', 'NN1'), ('cater', 'VVG-NN1'), ('for', 'PRP'), ('the', 'AT0'), ('manic', 'AJ0'), ('requirement', 'NN2'), ('of', 'PRF'), ('radio', 'NN1'), (""'s"", 'POS'), ('the', 'AT0'), ('goon', 'NN1-NP0'), ('show', 'NN1-VVB'), (',', 'PUN'), ('which', 'DTQ'), ('stretch', 'VVD'), ('ingenuity', 'NN1'), ('to', 'PRP'), ('the', 'AT0'), ('full', 'AJ0'), (',', 'PUN'), ('require', 'VVG'), ('anything', 'PNI'), ('from', 'PRP'), ('major', 'NP0'), ('bloodnok', 'NP0'), (""'s"", 'POS'), ('gastric', 'AJ0'), ('eruption', 'NN2'), ('to', 'PRP'), ('the', 'AT0'), ('sound', 'NN1'), ('of', 'PRF'), ('‘', 'PUQ'), ('a', 'AT0'), ('batter', 'NN1'), ('pudding', 'NN1'), ('whizz', 'VVG'), ('through', 'PRP'), ('the', 'AT0'), ('air', 'NN1'), (',', 'PUN'), ('hit', 'VVG'), ('a', 'AT0'), ('wall', 'NN1'), ('and', 'CJC'), ('slither', 'VVG-AJ0'), ('to', 'PRP'), ('the', 'AT0'), ('floor', 'NN1'), ('’', 'PUQ'), ('.', 'PUN')]","[('not', 'XX0'), ('only', 'AV0'), ('be', 'VBD'), ('this', 'DT0'), ('good', 'AJ0'), ('news', 'NN1'), ('for', 'PRP'), ('tv', 'NN1'), ('science', 'NN1'), ('fiction', 'NN1'), ('it', 'PNP'), ('be', 'VBD'), ('also', 'AV0'), ('good', 'AJ0'), ('news', 'NN1'), ('for', 'PRP'), ('the', 'AT0'), ('bbc', 'NP0'), (',', 'PUN'), ('at', 'PRP'), ('a', 'AT0'), ('time', 'NN1'), ('when', 'AVQ'), ('they', 'PNP'), ('be', 'VBD'), ('begin', 'VVG'), ('to', 'TO0'), ('feel', 'VVI'), ('the', 'AT0'), ('effect', 'NN2'), ('of', 'PRF'), ('an', 'AT0'), ('increasingly', 'AV0'), ('powerful', 'AJ0'), ('competitor', 'NN1'), ('—', 'PUN'), ('itv', 'NP0'), ('.', 'PUN')]"
1197,L,hit_wall,1061,F/FE/FEV,"[('sound', 'NN1-AJ0'), ('wave', 'NN2'), ('bounce', 'VVB'), ('off', 'AVP-PRP'), ('the', 'AT0'), ('side', 'NN2'), ('of', 'PRF'), ('the', 'AT0'), ('channel', 'NN1'), ('as', 'CJS'), ('though', 'CJS'), ('they', 'PNP'), ('have', 'VHD'), ('hit', 'VVN'), ('solid', 'AJ0'), ('wall', 'NN2'), (',', 'PUN'), ('focus', 'VVG'), ('the', 'AT0'), ('sound', 'NN1'), ('along', 'PRP'), ('the', 'AT0'), ('channel', 'NN1'), ('.', 'PUN')]","[('as', 'CJS'), ('these', 'DT0'), ('change', 'VVB-NN1'), ('with', 'PRP'), ('depth', 'NN1'), (',', 'PUN'), ('at', 'PRP'), ('about', 'AV0'), ('1500', 'CRD'), ('metre', 'NN2'), (',', 'PUN'), ('these', 'DT0'), ('factor', 'NN2'), ('combine', 'VVB'), ('to', 'TO0'), ('form', 'VVI'), ('a', 'AT0'), ('channel', 'NN1'), ('of', 'PRF'), ('water', 'NN1'), ('which', 'DTQ'), ('act', 'VVZ'), ('like', 'PRP'), ('a', 'AT0'), ('voice', 'NN1'), ('tube', 'NN1'), ('.', 'PUN')]","[('in', 'PRP'), ('this', 'DT0'), ('way', 'NN1'), (',', 'PUN'), ('sound', 'NN1'), ('can', 'VM0'), ('travel', 'VVI'), ('thousands', 'CRD'), ('of', 'PRF'), ('kilometre', 'NN2'), ('without', 'PRP'), ('weaken', 'VVG-AJ0'), ('or', 'CJC'), ('disperse', 'VVG-NN1'), ('.', 'PUN')]"
1198,L,hit_wall,1638,F/FP/FP6,"[('it', 'PNP'), ('hit', 'VVD'), ('the', 'AT0'), ('wall', 'NN1'), ('near', 'PRP'), ('the', 'AT0'), ('window', 'NN1'), ('and', 'CJC'), ('smash', 'VVD-AJ0'), ('.', 'PUN')]","[('andy', 'NP0'), ('scream', 'VVD'), ('suddenly', 'AV0'), (',', 'PUN'), ('and', 'CJC'), ('throw', 'VVD'), ('he', 'DPS'), ('whisky', 'NN1'), ('glass', 'NN1'), ('across', 'PRP'), ('the', 'AT0'), ('room', 'NN1'), ('.', 'PUN')]","[('i', 'PNP'), ('remember', 'VVD'), ('the', 'AT0'), ('disintegrating', 'AJ0'), ('pile', 'NN1'), ('of', 'PRF'), ('champagne', 'NN1'), ('glass', 'NN2'), ('in', 'PRP'), ('the', 'AT0'), ('science', 'NN1'), ('museum', 'NN1'), (',', 'PUN'), ('only', 'AV0'), ('four', 'CRD'), ('year', 'NN2'), ('early', 'AV0'), ('.', 'PUN')]"
1199,L,hit_wall,847,F/FS/FS0,"[('we', 'PNP'), ('think', 'VVD'), ('it', 'PNP'), ('would', 'VM0'), ('be', 'VBI'), ('more', 'AV0'), ('sensible', 'AJ0'), ('to', 'TO0'), ('move', 'VVI'), ('to', 'PRP'), ('the', 'AT0'), ('other', 'AJ0'), ('side', 'NN1'), ('of', 'PRF'), ('the', 'AT0'), ('apartment', 'NN1'), (';', 'PUN'), ('if', 'CJS'), ('a', 'AT0'), ('shell', 'NN1'), ('hit', 'VVD'), ('the', 'AT0'), ('wall', 'NN1'), ('to', 'PRP'), ('which', 'DTQ'), ('we', 'PNP'), ('be', 'VBD'), ('chain', 'VVN'), (',', 'PUN'), ('we', 'PNP'), ('would', 'VM0'), ('not', 'XX0'), ('stand', 'VVI'), ('a', 'AT0'), ('chance', 'NN1'), ('.', 'PUN')]","[('mazzin', 'NP0-NN1'), ('come', 'VVD'), ('and', 'CJC'), ('tell', 'VVD'), ('we', 'PNP'), ('to', 'TO0'), ('lie', 'VVI'), ('along', 'PRP-AVP'), ('the', 'AT0'), ('inside', 'AJ0-NN1'), ('wall', 'NN1'), ('together', 'AV0'), ('.', 'PUN')]","[('i', 'PNP'), ('be', 'VBD'), ('terribly', 'AV0'), ('conscious', 'AJ0'), ('of', 'PRF'), ('just', 'AV0'), ('how', 'AVQ'), ('vulnerable', 'AJ0'), ('we', 'PNP'), ('be', 'VBD'), (',', 'PUN'), ('in', 'PRP'), ('the', 'AT0'), ('hand', 'NN2'), ('of', 'PRF'), ('we', 'DPS'), ('untrained', 'AJ0'), ('guard', 'NN2'), (',', 'PUN'), ('who', 'PNQ'), ('be', 'VBD'), ('probably', 'AV0'), ('just', 'AV0'), ('as', 'AV0'), ('frightened', 'AJ0'), ('as', 'CJS'), ('we', 'PNP'), ('be', 'VBD'), ('.', 'PUN')]"
