,Usage,Idiom,SenenceNo,Location,Sentence,SentenceBefore,SentenceAfter
1446,I,keep_tab,1406,E/EE/EE0,"[('You', 'PRON'), ('can', 'VERB'), ('keep', 'VERB'), ('tabs', 'SUBST'), ('on', 'PREP'), ('how', 'ADV'), ('much', 'ADJ'), ('is', 'VERB'), ('left', 'VERB'), ('by', 'PREP'), ('filling', 'VERB'), ('in', 'ADV'), ('the', 'ART'), ('‘', 'PUQ'), ('prior', 'ADJ'), ('balance', 'SUBST'), ('’', 'PUQ'), ('and', 'CONJ'), ('‘', 'PUQ'), ('new', 'ADJ'), ('balance', 'SUBST'), ('’', 'PUQ'), ('spaces', 'SUBST'), ('on', 'PREP'), ('each', 'ADJ'), ('stub', 'SUBST'), ('.', 'PUN')]","[('There', 'PRON'), (""'s"", 'VERB'), ('no', 'ART'), ('limit', 'SUBST'), ('on', 'PREP'), ('the', 'ART'), ('number', 'SUBST'), ('of', 'PREP'), ('cheques', 'SUBST'), ('you', 'PRON'), ('can', 'VERB'), ('issue', 'VERB'), (',', 'PUN'), ('but', 'CONJ'), ('do', 'VERB'), ('make', 'VERB'), ('sure', 'ADJ'), ('you', 'PRON'), ('have', 'VERB'), ('enough', 'ADJ'), ('money', 'SUBST'), ('in', 'PREP'), ('you', 'PRON'), ('account', 'VERB'), ('to', 'PREP'), ('cover', 'VERB'), ('them', 'PRON'), ('.', 'PUN')]","[('And', 'CONJ'), (',', 'PUN'), ('do', 'VERB'), (""n't"", 'ADV'), ('worry', 'VERB'), ('about', 'PREP'), ('running', 'VERB'), ('out', 'ADV'), ('of', 'PREP'), ('cheques', 'SUBST'), (',', 'PUN'), ('we', 'PRON'), ('will', 'VERB'), ('send', 'VERB'), ('you', 'PRON'), ('a', 'ART'), ('new', 'ADJ'), ('book', 'SUBST'), ('automatically', 'ADV'), ('before', 'PREP'), ('your', 'PRON'), ('existing', 'ADJ'), ('one', 'PRON'), ('is', 'VERB'), ('finished', 'VERB'), ('.', 'PUN')]"
1447,I,keep_tab,59,E/EE/EE0,"[('Keeping', 'VERB'), ('the', 'ART'), ('family', 'SUBST'), (""'s"", 'UNC'), ('finances', 'SUBST'), ('in', 'PREP'), ('good', 'ADJ'), ('health', 'SUBST'), ('requires', 'VERB'), ('keeping', 'VERB'), ('tabs', 'SUBST'), ('on', 'PREP'), ('it', 'PRON'), ('.', 'PUN')]","[('Budgeting', 'SUBST'), ('should', 'VERB'), ('not', 'ADV'), ('be', 'VERB'), ('a', 'ART'), ('one-off', 'ADJ'), ('exercise', 'SUBST'), ('.', 'PUN')]","[('Develop', 'VERB'), ('good', 'ADJ'), ('habits', 'SUBST'), ('like', 'PREP'), ('keeping', 'VERB'), ('records', 'SUBST'), (':', 'PUN'), ('cheque', 'SUBST'), ('book', 'SUBST'), ('stubs', 'SUBST'), (',', 'PUN'), ('credit', 'SUBST'), ('card', 'SUBST'), ('dockets', 'SUBST'), (',', 'PUN'), ('receipts', 'SUBST'), (',', 'PUN'), ('and', 'CONJ'), ('a', 'ART'), ('proper', 'ADJ'), ('filing', 'SUBST'), ('system', 'SUBST'), ('so', 'ADV'), ('that', 'CONJ'), ('you', 'PRON'), ('can', 'VERB'), ('see', 'VERB'), ('your', 'PRON'), ('outgoings', 'SUBST'), ('at', 'PREP'), ('a', 'ART'), ('glance', 'SUBST'), ('—', 'PUN'), ('and', 'CONJ'), ('take', 'VERB'), ('corrective', 'ADJ'), ('action', 'SUBST'), ('early', 'ADV'), ('by', 'PREP'), ('spending', 'VERB'), ('less', 'ADV'), ('if', 'CONJ'), ('you', 'PRON'), ('find', 'VERB'), ('you', 'PRON'), (""'re"", 'VERB'), ('not', 'ADV'), ('sticking', 'VERB'), ('to', 'PREP'), ('your', 'PRON'), ('budget', 'SUBST'), ('.', 'PUN')]"
1448,I,keep_tab,397,F/FR/FRF,"[('‘', 'PUQ'), ('He', 'PRON'), ('is', 'VERB'), ('their', 'PRON'), ('means', 'SUBST'), ('of', 'PREP'), ('keeping', 'VERB'), ('tabs', 'SUBST'), ('on', 'PREP'), ('me', 'PRON'), ('.', 'PUN')]","[('‘', 'PUQ'), ('You', 'PRON'), ('understand', 'VERB'), ('what', 'PRON'), ('Teacher', 'SUBST'), ('Peng', 'SUBST'), ('really', 'ADV'), ('is', 'VERB'), ('?', 'PUN'), ('’', 'PUQ'), ('he', 'PRON'), ('had', 'VERB'), ('said', 'VERB'), ('to', 'PREP'), ('Meg', 'SUBST'), ('when', 'CONJ'), ('they', 'PRON'), ('were', 'VERB'), ('alone', 'ADJ'), ('one', 'ADJ'), ('time', 'SUBST'), ('.', 'PUN')]","[('Of', 'PREP'), ('controlling', 'VERB'), ('what', 'PRON'), ('I', 'PRON'), ('know', 'VERB'), ('and', 'CONJ'), ('what', 'PRON'), ('I', 'PRON'), ('learn', 'VERB'), ('.', 'PUN')]"
1449,Q,keep_tab,433,F/FR/FRF,"[('Just', 'ADV'), ('another', 'ADJ'), ('way', 'SUBST'), ('of', 'PREP'), ('keeping', 'VERB'), ('tabs', 'SUBST'), ('on', 'PREP'), ('things', 'SUBST'), ('.', 'PUN')]","[('An', 'ART'), ('unimaginative', 'ADJ'), (',', 'PUN'), ('small-minded', 'ADJ'), ('idea', 'SUBST'), ('.', 'PUN')]","[('I', 'PRON'), ('can', 'VERB'), ('see', 'VERB'), ('it', 'PRON'), ('now', 'ADV'), ('.', 'PUN')]"
1450,I,keep_tab,87,G/GV/GV8,"[('If', 'CONJ'), ('she', 'PRON'), ('asked', 'VERB'), (',', 'PUN'), ('he', 'PRON'), ('would', 'VERB'), ('accuse', 'VERB'), ('her', 'PRON'), ('of', 'PREP'), ('nagging', 'ADJ'), (',', 'PUN'), ('of', 'PREP'), ('wanting', 'VERB'), ('to', 'PREP'), ('keep', 'VERB'), ('tabs', 'SUBST'), ('on', 'PREP'), ('him', 'PRON'), ('.', 'PUN')]","[('Has', 'VERB'), ('he', 'PRON'), ('already', 'ADV'), ('been', 'VERB'), ('out', 'ADV'), ('to', 'PREP'), ('dinner', 'SUBST'), ('with', 'PREP'), ('someone', 'PRON'), ('before', 'PREP'), ('coming', 'VERB'), ('here', 'ADV'), ('?', 'PUN')]","[('He', 'PRON'), ('would', 'VERB'), ('ask', 'VERB'), ('what', 'PRON'), ('the', 'ART'), ('hell', 'SUBST'), ('did', 'VERB'), ('it', 'PRON'), ('matter', 'VERB'), ('where', 'CONJ'), ('he', 'PRON'), ('had', 'VERB'), ('been', 'VERB'), (',', 'PUN'), ('now', 'ADV'), ('that', 'CONJ'), ('he', 'PRON'), ('was', 'VERB'), ('here', 'ADV'), ('?', 'PUN')]"
1451,I,keep_tab,297,G/GW/GW9,"[('We', 'PRON'), ('had', 'VERB'), ('to', 'PREP'), ('keep', 'VERB'), ('tabs', 'SUBST'), ('on', 'PREP'), ('Waite', 'SUBST'), ('at', 'PREP'), ('all', 'ADJ'), ('times', 'SUBST'), ('.', 'PUN')]","[('Before', 'PREP'), (',', 'PUN'), ('during', 'PREP'), ('and', 'CONJ'), ('after', 'PREP'), ('each', 'ADJ'), ('move', 'SUBST'), (',', 'PUN'), ('the', 'ART'), ('signals', 'SUBST'), ('would', 'VERB'), ('really', 'ADV'), ('fly', 'VERB'), ('between', 'PREP'), ('us', 'PRON'), ('and', 'CONJ'), ('Washington', 'SUBST'), ('.', 'PUN')]","[('Not', 'ADV'), ('so', 'ADV'), ('with', 'PREP'), ('John', 'SUBST'), ('McCarthy', 'SUBST'), ('.', 'PUN')]"
1452,I,keep_tab,606,G/GW/GW9,"[('While', 'CONJ'), ('working', 'VERB'), ('on', 'PREP'), ('the', 'ART'), ('DEA/CIA', 'SUBST'), ('operation', 'SUBST'), ('Hurley', 'SUBST'), ('had', 'VERB'), ('mentioned', 'VERB'), (',', 'PUN'), ('Coleman', 'SUBST'), ('could', 'VERB'), ('keep', 'VERB'), ('tabs', 'SUBST'), ('on', 'PREP'), ('DEA', 'SUBST'), (""'s"", 'UNC'), ('Cyprus', 'SUBST'), ('station', 'SUBST'), ('and', 'CONJ'), ('provide', 'VERB'), ('‘', 'PUQ'), ('back', 'ADV'), ('channel', 'SUBST'), ('’', 'PUQ'), ('reports', 'VERB'), ('on', 'PREP'), ('what', 'PRON'), ('it', 'PRON'), ('was', 'VERB'), ('up', 'ADV'), ('to', 'PREP'), ('.', 'PUN')]","[('If', 'CONJ'), ('Coleman', 'SUBST'), ('was', 'VERB'), ('willing', 'ADJ'), (',', 'PUN'), ('he', 'PRON'), ('was', 'VERB'), ('ready', 'ADJ'), ('to', 'PREP'), ('second', 'VERB'), ('him', 'PRON'), ('to', 'PREP'), ('Hurley', 'SUBST'), ('to', 'PREP'), ('protect', 'VERB'), ('the', 'ART'), ('security', 'SUBST'), ('of', 'PREP'), ('DIA', 'SUBST'), (""'s"", 'UNC'), ('mission', 'SUBST'), ('in', 'PREP'), ('the', 'ART'), ('Middle', 'ADJ'), ('East', 'SUBST'), ('.', 'PUN')]","[('The', 'ART'), ('Colemans', 'SUBST'), ('were', 'VERB'), ('willing', 'ADJ'), ('.', 'PUN')]"
1453,I,keep_tab,862,H/H0/H0M,"[('At', 'PREP'), ('least', 'ADV'), (',', 'PUN'), ('this', 'ADJ'), ('human', 'ADJ'), ('being', 'SUBST'), ('loyally', 'ADV'), ('follows', 'VERB'), ('me', 'PRON'), ('around', 'PREP'), ('the', 'ART'), ('place', 'SUBST'), (',', 'PUN'), ('keeps', 'VERB'), ('tabs', 'SUBST'), ('on', 'PREP'), ('me', 'PRON'), ('and', 'CONJ'), ('rings', 'VERB'), ('me', 'PRON'), ('up', 'ADV'), ('the', 'ART'), ('whole', 'ADJ'), ('time', 'SUBST'), ('.', 'PUN')]","[('There', 'PRON'), ('is', 'VERB'), ('only', 'ADV'), ('one', 'ADJ'), ('Earthling', 'SUBST'), ('who', 'PRON'), ('really', 'ADV'), ('cares', 'VERB'), ('about', 'PREP'), ('me', 'PRON'), ('.', 'PUN')]","[('No', 'ART'), ('one', 'PRON'), ('else', 'ADV'), ('does', 'VERB'), ('.', 'PUN')]"
1454,I,keep_tab,553,H/H4/H4C,"[('They', 'PRON'), ('liked', 'VERB'), ('to', 'PREP'), ('keep', 'VERB'), ('tabs', 'SUBST'), ('on', 'PREP'), ('you', 'PRON'), ('even', 'ADV'), ('then', 'ADV'), ('.', 'PUN')]","[('You', 'PRON'), ('were', 'VERB'), (""n't"", 'ADV'), ('sort', 'SUBST'), ('of', 'PREP'), ('allowed', 'VERB'), ('just', 'ADV'), ('in', 'ADV'), ('and', 'CONJ'), ('out', 'ADV'), ('when', 'CONJ'), ('you', 'PRON'), ('wanted', 'VERB'), ('to', 'PREP'), (',', 'PUN'), ('you', 'PRON'), ('had', 'VERB'), ('to', 'PREP'), ('get', 'VERB'), ('permission', 'SUBST'), ('to', 'PREP'), ('stay', 'VERB'), ('out', 'ADV'), ('late', 'ADV'), ('.', 'PUN')]","[('Did', 'VERB'), ('you', 'PRON'), ('stay', 'VERB'), ('at', 'PREP'), ('hospital', 'SUBST'), ('after', 'CONJ'), ('you', 'PRON'), (""'d"", 'VERB'), ('finished', 'VERB'), ('your', 'PRON'), ('training', 'SUBST'), ('?', 'PUN')]"
1455,I,keep_tab,745,H/H9/H9H,"[('Her', 'PRON'), ('tone', 'SUBST'), ('betrayed', 'VERB'), ('the', 'ART'), ('fact', 'SUBST'), ('that', 'CONJ'), ('she', 'PRON'), ('had', 'VERB'), ('been', 'VERB'), ('keyed', 'VERB'), ('up', 'ADV'), ('about', 'PREP'), ('it', 'PRON'), ('ever', 'ADV'), ('since', 'CONJ'), ('the', 'ART'), ('procedure', 'SUBST'), ('had', 'VERB'), ('been', 'VERB'), ('done', 'VERB'), ('this', 'ADJ'), ('morning', 'SUBST'), ('at', 'PREP'), ('the', 'ART'), ('obstetrician', 'SUBST'), (""'s"", 'UNC'), ('consulting-rooms', 'SUBST'), (',', 'PUN'), ('and', 'CONJ'), ('Belinda', 'SUBST'), ('hoped', 'VERB'), ('Faye', 'SUBST'), ('had', 'VERB'), ('been', 'VERB'), ('keeping', 'VERB'), ('careful', 'ADJ'), ('tabs', 'SUBST'), ('on', 'PREP'), ('her', 'PRON'), ('blood-sugar', 'ADJ'), ('level', 'SUBST'), ('in', 'PREP'), ('case', 'SUBST'), ('it', 'PRON'), ('was', 'VERB'), ('being', 'VERB'), ('affected', 'VERB'), ('by', 'PREP'), ('her', 'PRON'), ('mood', 'SUBST'), ('.', 'PUN')]","[('‘', 'PUQ'), ('Dr', 'SUBST'), ('Greene', 'SUBST'), ('has', 'VERB'), ('deputised', 'VERB'), ('you', 'PRON'), ('to', 'PREP'), ('show', 'VERB'), ('me', 'PRON'), ('the', 'ART'), ('sonogram', 'SUBST'), ('pictures', 'SUBST'), ('and', 'CONJ'), ('explain', 'VERB'), ('them', 'PRON'), (',', 'PUN'), ('I', 'PRON'), ('hope', 'VERB'), ('.', 'PUN'), ('’', 'PUQ')]","[('‘', 'PUQ'), ('Can', 'VERB'), ('I', 'PRON'), ('get', 'VERB'), ('to', 'PREP'), ('my', 'PRON'), ('room', 'SUBST'), ('round', 'PREP'), ('this', 'ADJ'), ('way', 'SUBST'), ('?', 'PUN'), ('’', 'PUQ'), ('asked', 'VERB'), ('Belinda', 'SUBST'), ('quickly', 'ADV'), ('as', 'CONJ'), ('she', 'PRON'), ('slid', 'VERB'), ('her', 'PRON'), ('suitcases', 'SUBST'), ('from', 'PREP'), ('Tom', 'SUBST'), (""'s"", 'UNC'), ('grasp', 'SUBST'), ('and', 'CONJ'), ('began', 'VERB'), ('to', 'PREP'), ('walk', 'VERB'), ('to', 'PREP'), ('the', 'ART'), ('corner', 'SUBST'), ('of', 'PREP'), ('the', 'ART'), ('veranda', 'SUBST'), ('which', 'PRON'), ('led', 'VERB'), ('around', 'ADV'), ('to', 'PREP'), ('the', 'ART'), ('side', 'SUBST'), ('of', 'PREP'), ('the', 'ART'), ('house', 'SUBST'), ('.', 'PUN')]"
1456,I,keep_tab,129,H/HA/HA2,"[('I', 'PRON'), ('think', 'VERB'), ('I', 'PRON'), (""'d"", 'VERB'), ('better', 'ADV'), ('go', 'VERB'), ('for', 'PREP'), ('Dersingham', 'SUBST'), ('and', 'CONJ'), ('you', 'PRON'), (""'d"", 'VERB'), ('better', 'ADV'), ('start', 'VERB'), ('keeping', 'VERB'), ('tabs', 'SUBST'), ('on', 'PREP'), ('Hereward', 'SUBST'), ('.', 'PUN')]","[('‘', 'PUQ'), ('As', 'ADV'), ('far', 'ADV'), ('as', 'CONJ'), ('I', 'PRON'), ('can', 'VERB'), ('see', 'VERB'), ('we', 'PRON'), ('can', 'VERB'), ('either', 'ADV'), ('go', 'VERB'), ('for', 'PREP'), ('Dersingham', 'SUBST'), ('or', 'CONJ'), ('for', 'PREP'), ('the', 'ART'), ('man', 'SUBST'), ('himself', 'PRON'), ('.', 'PUN')]","[('In', 'PREP'), ('the', 'ART'), ('end', 'SUBST'), ('I', 'PRON'), (""'ll"", 'VERB'), ('have', 'VERB'), ('to', 'PREP'), ('see', 'VERB'), ('him', 'PRON'), (',', 'PUN'), ('but', 'CONJ'), ('I', 'PRON'), ('want', 'VERB'), ('to', 'PREP'), ('keep', 'VERB'), ('that', 'ADJ'), ('as', 'PREP'), ('the', 'ART'), ('reserve', 'ADJ'), ('move', 'SUBST'), ('.', 'PUN'), ('’', 'PUQ')]"
1457,I,keep_tab,2311,H/HA/HA2,"[('‘', 'PUQ'), ('It', 'PRON'), (""'s"", 'VERB'), ('nice', 'ADJ'), ('to', 'PREP'), ('find', 'VERB'), ('the', 'ART'), ('Church', 'SUBST'), ('hoisted', 'VERB'), ('by', 'PREP'), ('its', 'PRON'), ('own', 'ADJ'), ('petard', 'SUBST'), ('for', 'PREP'), ('once', 'ADV'), ('.', 'PUN')]","[('Laura', 'SUBST'), ('was', 'VERB'), ('amused', 'ADJ'), ('.', 'PUN')]","[('Time', 'SUBST'), ('they', 'PRON'), ('had', 'VERB'), ('a', 'ART'), ('General', 'ADJ'), ('Medical', 'ADJ'), ('Council', 'SUBST'), ('keeping', 'VERB'), ('tabs', 'SUBST'), ('on', 'PREP'), ('them', 'PRON'), (',', 'PUN'), ('like', 'PREP'), ('the', 'ART'), ('rest', 'SUBST'), ('of', 'PREP'), ('us', 'PRON'), ('.', 'PUN')]"
1458,I,keep_tab,1688,H/HJ/HJ3,"[('A', 'ART'), ('first', 'ADJ'), ('round', 'ADJ'), ('victory', 'SUBST'), ('caught', 'VERB'), ('everyone', 'PRON'), (""'s"", 'UNC'), ('attention', 'SUBST'), (',', 'PUN'), ('and', 'CONJ'), ('Swift', 'SUBST'), ('kept', 'VERB'), ('close', 'ADJ'), ('tabs', 'SUBST'), ('on', 'PREP'), ('him', 'PRON'), ('for', 'PREP'), ('the', 'ART'), ('rest', 'SUBST'), ('of', 'PREP'), ('the', 'ART'), ('year', 'SUBST'), (',', 'PUN'), ('even', 'ADV'), ('fielding', 'VERB'), ('a', 'ART'), ('car', 'SUBST'), ('for', 'PREP'), ('him', 'PRON'), ('in', 'PREP'), ('the', 'ART'), ('25th', 'ADJ'), ('anniversary', 'SUBST'), ('race', 'SUBST'), ('at', 'PREP'), ('Silverstone', 'SUBST'), ('and', 'CONJ'), ('again', 'ADV'), ('in', 'PREP'), ('the', 'ART'), ('Irish', 'ADJ'), ('Festival', 'SUBST'), ('.', 'PUN')]","[('The', 'ART'), ('reigning', 'ADJ'), ('Irish', 'ADJ'), ('champion', 'SUBST'), ('has', 'VERB'), ('joined', 'VERB'), ('the', 'ART'), ('Swift', 'ADJ'), ('factory', 'SUBST'), ('this', 'ADJ'), ('year', 'SUBST'), ('after', 'PREP'), ('impressing', 'VERB'), ('in', 'PREP'), ('the', 'ART'), ('British', 'ADJ'), ('series', 'SUBST'), ('last', 'ADJ'), ('season', 'SUBST'), ('.', 'PUN')]","[('It', 'PRON'), ('was', 'VERB'), ('inevitable', 'ADJ'), ('when', 'CONJ'), ('he', 'PRON'), ('moved', 'VERB'), ('to', 'PREP'), ('England', 'SUBST'), ('he', 'PRON'), ('would', 'VERB'), ('join', 'VERB'), ('them', 'PRON'), ('.', 'PUN')]"
1459,I,keep_tab,423,J/J1/J1J,"[('Glynn', 'VERB')]","[('I', 'PRON'), ('suppose', 'VERB'), ('buying', 'VERB'), ('Gazza', 'SUBST'), ('would', 'VERB'), ('make', 'VERB'), ('it', 'PRON'), ('even', 'ADV'), ('less', 'ADV'), ('likely', 'ADJ'), ('that', 'CONJ'), ('Rocky', 'SUBST'), ('would', 'VERB'), ('get', 'VERB'), ('a', 'ART'), ('game', 'SUBST'), (';', 'PUN'), ('-', 'PUN'), ('(', 'PUL')]","[('From', 'PREP'), (':', 'PUN')]"
1460,L,keep_tab,1423,J/J5/J57,"[('He', 'PRON'), ('or', 'CONJ'), ('she', 'PRON'), ('will', 'VERB'), ('be', 'VERB'), ('aided', 'VERB'), ('by', 'PREP'), ('volunteers', 'SUBST'), ('who', 'PRON'), ('do', 'VERB'), ('doorstep', 'SUBST'), ('canvassing', 'VERB'), ('to', 'PREP'), ('try', 'VERB'), ('to', 'PREP'), ('determine', 'VERB'), ('where', 'ADV'), ('supporters', 'SUBST'), ('live', 'VERB'), (':', 'PUN'), ('on', 'PREP'), ('election', 'SUBST'), ('day', 'SUBST'), ('they', 'PRON'), ('will', 'VERB'), ('keep', 'VERB'), ('a', 'ART'), ('running', 'ADJ'), ('tab', 'SUBST'), ('on', 'PREP'), ('who', 'PRON'), ('has', 'VERB'), ('voted', 'VERB'), ('in', 'PREP'), ('order', 'SUBST'), ('to', 'PREP'), ('ensure', 'VERB'), ('that', 'CONJ'), ('support', 'SUBST'), ('is', 'VERB'), ('maximized', 'VERB'), ('.', 'PUN')]","[('The', 'ART'), ('candidate', 'SUBST'), ('will', 'VERB'), ('spend', 'VERB'), ('most', 'ADJ'), ('the', 'ART'), ('campaign', 'SUBST'), ('making', 'VERB'), ('speeches', 'SUBST'), ('throughout', 'PREP'), ('the', 'ART'), ('constituency', 'SUBST'), (',', 'PUN'), ('not', 'ADV'), ('infrequently', 'ADV'), ('at', 'PREP'), ('thinly', 'ADV'), ('attended', 'VERB'), ('meetings', 'SUBST'), (',', 'PUN'), ('and', 'CONJ'), ('canvassing', 'VERB'), ('door', 'SUBST'), ('to', 'PREP'), ('door', 'SUBST'), ('where', 'CONJ'), ('possible', 'ADJ'), ('.', 'PUN')]","[('The', 'ART'), ('main', 'ADJ'), ('focus', 'SUBST'), ('of', 'PREP'), ('the', 'ART'), ('campaign', 'SUBST'), ('is', 'VERB'), ('a', 'ART'), ('national', 'ADJ'), ('one', 'PRON'), ('.', 'PUN')]"
1461,I,keep_tab,2485,J/JX/JXX,"[('‘', 'PUQ'), ('Well', 'ADV'), (',', 'PUN'), ('of', 'PREP'), ('course', 'SUBST'), (',', 'PUN'), ('I', 'PRON'), (""'ve"", 'VERB'), ('been', 'VERB'), ('in', 'PREP'), ('touch', 'SUBST'), ('with', 'PREP'), ('Liz', 'SUBST'), ('during', 'PREP'), ('the', 'ART'), ('last', 'ADJ'), ('five', 'ADJ'), ('years', 'SUBST'), ('—', 'PUN'), ('how', 'ADV'), ('else', 'ADV'), ('do', 'VERB'), ('you', 'PRON'), ('think', 'VERB'), ('I', 'PRON'), ('was', 'VERB'), ('supposed', 'ADJ'), ('to', 'PREP'), ('keep', 'VERB'), ('tabs', 'SUBST'), ('on', 'PREP'), ('you', 'PRON'), ('?', 'PUN')]","[('‘', 'PUQ'), ('Are', 'VERB'), ('you', 'PRON'), ('telling', 'VERB'), ('me', 'PRON'), ('…', 'PUN'), ('that', 'CONJ'), ('you', 'PRON'), ('and', 'CONJ'), ('my', 'PRON'), ('sneaky', 'ADJ'), ('cousin', 'SUBST'), ('…', 'PUN'), ('?', 'PUN'), ('’', 'PUQ')]","[('And', 'CONJ'), ('Liz', 'SUBST'), ('is', 'VERB'), ('married', 'ADJ'), ('to', 'PREP'), ('my', 'PRON'), ('brother', 'SUBST'), (',', 'PUN'), ('after', 'PREP'), ('all', 'ADJ'), ('.', 'PUN')]"
1462,I,keep_tab,233,J/JY/JY5,"[('And', 'CONJ'), ('do', 'VERB'), (""n't"", 'ADV'), ('forget', 'VERB'), (',', 'PUN'), ('even', 'ADV'), ('though', 'CONJ'), ('I', 'PRON'), (""'ll"", 'VERB'), ('be', 'VERB'), ('thousands', 'ADJ'), ('of', 'PREP'), ('miles', 'SUBST'), ('away', 'ADV'), (',', 'PUN'), ('I', 'PRON'), (""'ll"", 'VERB'), ('be', 'VERB'), ('keeping', 'VERB'), ('tabs', 'SUBST'), ('on', 'PREP'), ('you', 'PRON'), ('.', 'PUN'), ('’', 'PUQ')]","[('‘', 'PUQ'), ('But', 'CONJ'), ('if', 'CONJ'), ('it', 'PRON'), ('is', 'VERB'), (""n't"", 'ADV'), ('working', 'VERB'), ('out', 'ADV'), (',', 'PUN'), ('then', 'ADV'), ('I', 'PRON'), (""'ll"", 'VERB'), ('sell', 'VERB'), ('.', 'PUN')]","[('For', 'PREP'), ('the', 'ART'), ('most', 'ADV'), ('part', 'SUBST'), ('it', 'PRON'), ('had', 'VERB'), ('been', 'VERB'), ('easier', 'ADJ'), ('than', 'CONJ'), ('she', 'PRON'), ('had', 'VERB'), ('expected', 'VERB'), ('.', 'PUN')]"
1463,I,keep_tab,3469,J/JY/JY5,"[('Understandably', 'ADV'), ('he', 'PRON'), ('kept', 'VERB'), ('tabs', 'SUBST'), ('on', 'PREP'), ('me', 'PRON'), (',', 'PUN'), ('trying', 'VERB'), ('to', 'PREP'), ('decide', 'VERB'), ('whether', 'CONJ'), ('I', 'PRON'), ('was', 'VERB'), ('genuine', 'ADJ'), ('before', 'PREP'), ('agreeing', 'VERB'), ('to', 'PREP'), ('negotiate', 'VERB'), ('with', 'PREP'), ('me', 'PRON'), ('.', 'PUN'), ('’', 'PUQ')]","[('‘', 'PUQ'), ('Men', 'SUBST'), ('like', 'PREP'), ('Bart', 'SUBST'), ('are', 'VERB'), ('always', 'ADV'), ('suspicious', 'ADJ'), ('of', 'PREP'), ('new', 'ADJ'), ('clients', 'SUBST'), ('—', 'PUN'), ('and', 'CONJ'), ('particularly', 'ADV'), ('of', 'PREP'), ('ones', 'SUBST'), ('like', 'PREP'), ('me', 'PRON'), ('who', 'PRON'), ('start', 'VERB'), ('talking', 'VERB'), ('big', 'ADJ'), ('business', 'SUBST'), (',', 'PUN'), ('not', 'ADV'), ('just', 'ADV'), ('trifling', 'ADJ'), ('little', 'ADJ'), ('deals', 'SUBST'), ('.', 'PUN')]","[('‘', 'PUQ'), ('Which', 'PRON'), ('is', 'VERB'), ('why', 'ADV'), ('you', 'PRON'), ('needed', 'VERB'), ('me', 'PRON'), (',', 'PUN'), ('’', 'PUQ'), ('Rory', 'SUBST'), ('cut', 'VERB'), ('in', 'ADV'), ('.', 'PUN')]"
1464,I,keep_tab,3696,J/JY/JY5,"[('Remember', 'VERB'), ('I', 'PRON'), ('told', 'VERB'), ('you', 'PRON'), ('I', 'PRON'), (""'d"", 'VERB'), ('be', 'VERB'), ('keeping', 'VERB'), ('tabs', 'SUBST'), ('on', 'PREP'), ('you', 'PRON'), ('even', 'ADV'), ('though', 'CONJ'), ('I', 'PRON'), ('was', 'VERB'), ('far', 'ADJ'), ('away', 'ADV'), ('?', 'PUN'), ('’', 'PUQ')]","[('‘', 'PUQ'), ('Do', 'VERB'), (""n't"", 'ADV'), ('be', 'VERB'), ('mad', 'ADJ'), ('at', 'PREP'), ('her', 'PRON'), (',', 'PUN'), ('though', 'ADV'), (',', 'PUN'), ('she', 'PRON'), ('was', 'VERB'), ('only', 'ADV'), ('doing', 'SUBST'), ('as', 'CONJ'), ('I', 'PRON'), (""'d"", 'VERB'), ('asked', 'VERB'), ('.', 'PUN')]","[('‘', 'PUQ'), ('You', 'PRON'), ('did', 'VERB'), ('it', 'PRON'), ('through', 'PREP'), ('Candy', 'SUBST'), ('.', 'PUN'), ('’', 'PUQ')]"
1465,I,keep_tab,1435,J/JY/JY8,"[('The', 'ART'), ('hounding', 'SUBST'), (',', 'PUN'), ('or', 'CONJ'), ('the', 'ART'), ('fact', 'SUBST'), ('that', 'CONJ'), ('an', 'ART'), ('amateur', 'SUBST'), ('had', 'VERB'), ('no', 'ART'), ('trouble', 'SUBST'), ('keeping', 'VERB'), ('tabs', 'SUBST'), ('on', 'PREP'), ('you', 'PRON'), ('?', 'PUN'), ('’', 'PUQ')]","[('‘', 'PUQ'), ('What', 'PRON'), ('annoys', 'VERB'), ('you', 'PRON'), ('most', 'ADV'), ('?', 'PUN')]","[('She', 'PRON'), ('raised', 'VERB'), ('an', 'ART'), ('eyebrow', 'SUBST'), ('mockingly', 'ADV'), ('.', 'PUN')]"
