,Usage,Idiom,SenenceNo,Location,Sentence,SentenceBefore,SentenceAfter
358,I,catch_imagination,539,A/AN/ANK,"[('After', 'PREP'), ('London', 'SUBST'), (',', 'PUN'), ('the', 'ART'), ('show', 'SUBST'), ('moved', 'VERB'), ('to', 'PREP'), ('the', 'ART'), ('provinces', 'SUBST'), ('and', 'CONJ'), ('appeared', 'VERB'), ('at', 'PREP'), ('most', 'ADJ'), ('of', 'PREP'), ('the', 'ART'), ('larger', 'ADJ'), ('towns', 'SUBST'), (';', 'PUN'), ('the', 'ART'), ('show', 'SUBST'), ('was', 'VERB'), ('to', 'PREP'), ('catch', 'VERB'), ('the', 'ART'), ('imagination', 'SUBST'), ('of', 'PREP'), ('audiences', 'SUBST'), ('for', 'PREP'), ('a', 'ART'), ('full', 'ADJ'), ('three', 'ADJ'), ('years', 'SUBST'), ('.', 'PUN')]","[('The', 'ART'), ('street', 'SUBST'), ('procession', 'SUBST'), ('prior', 'ADJ'), ('to', 'PREP'), ('each', 'ADJ'), ('performance', 'SUBST'), (',', 'PUN'), ('with', 'PREP'), ('real', 'ADJ'), ('Indians', 'SUBST'), (',', 'PUN'), ('Mexican', 'ADJ'), ('bandits', 'SUBST'), ('and', 'CONJ'), ('cattle', 'SUBST'), ('rustlers', 'SUBST'), (',', 'PUN'), ('enthralled', 'VERB'), ('an', 'ART'), ('English', 'ADJ'), ('public', 'SUBST'), (';', 'PUN'), ('it', 'PRON'), ('brought', 'VERB'), ('escapism', 'SUBST'), ('to', 'PREP'), ('their', 'PRON'), ('grey', 'ADJ'), ('walls', 'SUBST'), ('and', 'CONJ'), ('drab', 'ADJ'), ('lifestyles', 'SUBST'), ('.', 'PUN')]","[('After', 'CONJ'), ('King', 'SUBST'), ('of', 'PREP'), ('the', 'ART'), ('Wild', 'ADJ'), ('West', 'SUBST'), ('came', 'VERB'), ('The', 'ART'), ('Frozen', 'ADJ'), ('North', 'SUBST'), (',', 'PUN'), ('but', 'CONJ'), ('that', 'ADJ'), ('was', 'VERB'), ('by', 'PREP'), ('no', 'PREP'), ('means', 'SUBST'), ('such', 'ADJ'), ('a', 'ART'), ('success', 'SUBST'), ('.', 'PUN')]"
359,I,catch_imagination,653,A/AN/ANP,"[('First', 'ADJ'), ('sight', 'SUBST'), ('in', 'PREP'), ('1919', 'ADJ'), ('of', 'PREP'), ('Monk', 'SUBST'), (""'s"", 'UNC'), ('House', 'SUBST'), ('had', 'VERB'), ('caught', 'VERB'), ('Virginias', 'SUBST'), ('imagination', 'SUBST'), ('.', 'PUN')]","[('The', 'ART'), ('sisters', 'SUBST'), ('married', 'ADJ'), ('and', 'CONJ'), (',', 'PUN'), ('when', 'CONJ'), ('Asheham', 'SUBST'), ('was', 'VERB'), ('eventually', 'ADV'), ('relinquished', 'VERB'), (',', 'PUN'), ('Virginia', 'SUBST'), ('and', 'CONJ'), ('Leonard', 'SUBST'), ('Woolf', 'SUBST'), ('had', 'VERB'), ('to', 'PREP'), ('find', 'VERB'), ('another', 'ADJ'), ('country', 'SUBST'), ('base', 'SUBST'), ('.', 'PUN')]","[('An', 'ART'), ('‘', 'PUQ'), ('unpretending', 'ADJ'), ('’', 'PUQ'), ('cottage', 'SUBST'), ('in', 'PREP'), ('Rodmell', 'SUBST'), (',', 'PUN'), ('in', 'PREP'), ('the', 'ART'), ('Ouse', 'SUBST'), ('valley', 'SUBST'), ('south', 'SUBST'), ('of', 'PREP'), ('Lewes', 'SUBST'), (',', 'PUN'), ('it', 'PRON'), ('had', 'VERB'), ('a', 'ART'), ('terrible', 'ADJ'), ('kitchen', 'SUBST'), (',', 'PUN'), ('no', 'ART'), ('hot', 'ADJ'), ('water', 'SUBST'), (',', 'PUN'), ('no', 'ART'), ('bathroom', 'SUBST'), ('and', 'CONJ'), ('a', 'ART'), ('primitive', 'ADJ'), ('earth', 'SUBST'), ('closet', 'SUBST'), (',', 'PUN'), ('which', 'PRON'), ('the', 'ART'), ('vendors', 'SUBST'), ('decided', 'VERB'), ('against', 'PREP'), ('showing', 'VERB'), ('her', 'PRON'), ('.', 'PUN')]"
360,I,catch_imagination,712,A/AP/APP,"[('In', 'PREP'), ('fact', 'SUBST'), (',', 'PUN'), ('the', 'ART'), ('number', 'SUBST'), ('of', 'PREP'), ('left-wing', 'ADJ'), ('activists', 'SUBST'), ('was', 'VERB'), ('never', 'ADV'), ('large', 'ADJ'), ('but', 'CONJ'), ('their', 'PRON'), ('impact', 'SUBST'), ('was', 'VERB'), ('out', 'ADV'), ('of', 'PREP'), ('all', 'ADJ'), ('proportion', 'SUBST'), ('to', 'PREP'), ('their', 'PRON'), ('numbers', 'SUBST'), ('because', 'CONJ'), ('they', 'PRON'), ('found', 'VERB'), ('new', 'ADJ'), ('methods', 'SUBST'), ('of', 'PREP'), ('protest', 'SUBST'), ('which', 'PRON'), ('caught', 'VERB'), ('the', 'ART'), ('imagination', 'SUBST'), ('of', 'PREP'), ('much', 'ADV'), ('larger', 'ADJ'), ('numbers', 'SUBST'), ('.', 'PUN')]","[('This', 'ADJ'), ('was', 'VERB'), ('a', 'ART'), ('surprising', 'ADJ'), ('development', 'SUBST'), (';', 'PUN'), ('Derry', 'SUBST'), ('had', 'VERB'), ('a', 'ART'), ('relatively', 'ADV'), ('weak', 'ADJ'), ('Labour', 'ADJ'), ('movement', 'SUBST'), ('and', 'CONJ'), ('had', 'VERB'), ('too', 'ADV'), ('small', 'ADJ'), ('a', 'ART'), ('population', 'SUBST'), ('to', 'PREP'), ('create', 'VERB'), ('a', 'ART'), ('sizeable', 'ADJ'), ('pool', 'SUBST'), ('of', 'PREP'), ('individuals', 'SUBST'), ('who', 'PRON'), ('were', 'VERB'), ('prepared', 'ADJ'), ('to', 'PREP'), ('stand', 'VERB'), ('out', 'ADV'), ('against', 'PREP'), ('the', 'ART'), ('political', 'ADJ'), ('and', 'CONJ'), ('social', 'ADJ'), ('attitudes', 'SUBST'), ('of', 'PREP'), ('the', 'ART'), ('majority', 'SUBST'), ('.', 'PUN')]","[('They', 'PRON'), ('were', 'VERB'), ('able', 'ADJ'), ('to', 'PREP'), ('be', 'VERB'), ('original', 'ADJ'), ('in', 'PREP'), ('their', 'PRON'), ('methods', 'SUBST'), ('precisely', 'ADV'), ('because', 'CONJ'), ('the', 'ART'), ('Labour', 'ADJ'), ('movement', 'SUBST'), ('was', 'VERB'), ('weak', 'ADJ'), ('and', 'CONJ'), ('did', 'VERB'), ('not', 'ADV'), ('trap', 'VERB'), ('them', 'PRON'), ('in', 'PREP'), ('the', 'ART'), ('confines', 'SUBST'), ('of', 'PREP'), ('established', 'ADJ'), ('institutions', 'SUBST'), ('and', 'CONJ'), ('procedures', 'SUBST'), ('.', 'PUN')]"
361,I,catch_imagination,1672,A/AP/APT,"[('At', 'PREP'), ('the', 'ART'), ('turn', 'SUBST'), ('of', 'PREP'), ('the', 'ART'), ('century', 'SUBST'), ('Paris', 'SUBST'), ('caught', 'VERB'), ('people', 'SUBST'), (""'s"", 'UNC'), ('imagination', 'SUBST'), ('.', 'PUN')]","[('Its', 'PRON'), ('aim', 'SUBST'), ('is', 'VERB'), ('to', 'PREP'), ('promote', 'VERB'), ('a', 'ART'), ('reunion', 'SUBST'), ('of', 'PREP'), ('Czech', 'ADJ'), ('Jews', 'SUBST'), ('for', 'PREP'), ('the', 'ART'), ('first', 'ADJ'), ('time', 'SUBST'), ('since', 'CONJ'), ('the', 'ART'), ('war', 'SUBST'), ('.', 'PUN')]","[('Pařižská', 'UNC'), ('Street', 'SUBST'), ('with', 'PREP'), ('its', 'PRON'), ('buildings', 'SUBST'), ('dating', 'VERB'), ('from', 'PREP'), ('1900–10', 'UNC'), ('cuts', 'VERB'), ('a', 'ART'), ('swathe', 'SUBST'), ('through', 'PREP'), ('the', 'ART'), ('picturesque', 'ADJ'), ('Jewish', 'ADJ'), ('ghetto', 'SUBST'), ('.', 'PUN')]"
362,I,catch_imagination,1744,B/BM/BM4,"[('Art', 'SUBST'), ('exhibition', 'SUBST'), ('catches', 'VERB'), ('the', 'ART'), ('imagination', 'SUBST')]","[('In', 'PREP'), ('his', 'PRON'), ('address', 'SUBST'), (',', 'PUN'), ('Mr.', 'SUBST'), ('Noyce', 'SUBST'), ('stressed', 'VERB'), ('the', 'ART'), ('importance', 'SUBST'), ('of', 'PREP'), ('everyone', 'PRON'), (""'s"", 'UNC'), ('efforts', 'SUBST'), (',', 'PUN'), ('giving', 'VERB'), ('special', 'ADJ'), ('thanks', 'SUBST'), ('to', 'PREP'), ('outgoing', 'ADJ'), ('churchwardens', 'SUBST'), ('Robert', 'SUBST'), ('Parker', 'SUBST'), ('and', 'CONJ'), ('Richard', 'SUBST'), ('Platts', 'SUBST'), ('.', 'PUN')]","[('THE', 'ART'), ('local', 'ADJ'), ('artists', 'SUBST'), (""'"", 'UNC'), ('exhibition', 'SUBST'), ('which', 'PRON'), ('has', 'VERB'), ('been', 'VERB'), ('occupying', 'VERB'), ('Oriel', 'SUBST'), ('Court', 'SUBST'), (',', 'PUN'), ('an', 'ART'), ('empty', 'ADJ'), ('office', 'SUBST'), ('block', 'SUBST'), ('on', 'PREP'), ('Omega', 'SUBST'), ('Park', 'SUBST'), (',', 'PUN'), ('Alton', 'SUBST'), (',', 'PUN'), ('since', 'PREP'), ('March', 'SUBST'), ('16th', 'ADJ'), (',', 'PUN'), ('is', 'VERB'), ('to', 'PREP'), ('run', 'VERB'), ('for', 'PREP'), ('an', 'ART'), ('extra', 'ADJ'), ('week', 'SUBST'), ('—', 'PUN'), ('until', 'PREP'), ('April', 'SUBST'), ('3rd', 'ADJ'), ('—', 'PUN'), ('due', 'ADJ'), ('to', 'PREP'), ('popular', 'ADJ'), ('demand', 'SUBST'), ('.', 'PUN')]"
363,I,catch_imagination,287,B/BM/BMT,"[('There', 'PRON'), ('can', 'VERB'), (',', 'PUN'), ('however', 'ADV'), (',', 'PUN'), ('be', 'VERB'), ('no', 'ART'), ('doubt', 'SUBST'), ('about', 'PREP'), ('the', 'ART'), ('way', 'SUBST'), ('in', 'PREP'), ('which', 'PRON'), ('Watkins', 'SUBST'), (""'"", 'UNC'), ('discovery', 'SUBST'), ('caught', 'VERB'), ('the', 'ART'), ('public', 'ADJ'), ('imagination', 'SUBST'), ('.', 'PUN')]","[('THE', 'ART'), ('IDEAS', 'SUBST'), ('EMERGE', 'VERB')]","[('Why', 'ADV'), ('this', 'ADJ'), ('sometimes', 'ADV'), ('happens', 'VERB'), ('is', 'VERB'), ('difficult', 'ADJ'), ('to', 'PREP'), ('understand', 'VERB'), ('.', 'PUN')]"
364,I,catch_imagination,916,B/BM/BMT,"[('Such', 'ADJ'), ('an', 'ART'), ('idea', 'SUBST'), ('catches', 'VERB'), ('the', 'ART'), ('imagination', 'SUBST'), (':', 'PUN'), ('stones', 'SUBST'), ('that', 'CONJ'), ('glow', 'VERB'), ('and', 'CONJ'), ('sparkle', 'VERB'), ('as', 'CONJ'), ('the', 'ART'), ('curving', 'ADJ'), ('patterns', 'SUBST'), ('are', 'VERB'), ('chipped', 'VERB'), ('and', 'CONJ'), ('pecked', 'VERB'), ('into', 'PREP'), ('them', 'PRON'), (';', 'PUN'), ('circles', 'SUBST'), ('and', 'CONJ'), ('cups', 'SUBST'), ('and', 'CONJ'), ('lines', 'SUBST'), ('that', 'CONJ'), ('not', 'ADV'), ('only', 'ADV'), ('symbolise', 'VERB'), ('some', 'ADJ'), ('holy', 'ADJ'), ('and', 'CONJ'), ('sacred', 'ADJ'), ('place', 'SUBST'), (',', 'PUN'), ('but', 'CONJ'), ('that', 'ADJ'), ('pulsate', 'SUBST'), ('with', 'PREP'), ('the', 'ART'), ('life', 'SUBST'), ('of', 'PREP'), ('the', 'ART'), ('earth', 'SUBST'), ('dancing', 'VERB'), ('her', 'PRON'), ('spirit', 'SUBST'), ('across', 'PREP'), ('their', 'PRON'), ('surface', 'SUBST'), ('.', 'PUN')]","[('The', 'ART'), ('very', 'ADJ'), ('act', 'SUBST'), ('of', 'PREP'), ('carving', 'VERB'), ('the', 'ART'), ('symbols', 'SUBST'), ('in', 'PREP'), ('the', 'ART'), ('rock', 'SUBST'), ('can', 'VERB'), ('create', 'VERB'), ('an', 'ART'), ('electrical', 'ADJ'), ('charge', 'SUBST'), ('which', 'PRON'), ('could', 'VERB'), ('be', 'VERB'), ('seen', 'VERB'), ('by', 'PREP'), ('a', 'ART'), ('sensitive', 'ADJ'), ('.', 'PUN')]","[('It', 'PRON'), ('is', 'VERB'), ('just', 'ADV'), ('such', 'ADJ'), ('a', 'ART'), ('spirit', 'SUBST'), ('that', 'CONJ'), ('would', 'VERB'), ('be', 'VERB'), ('wanted', 'VERB'), ('to', 'PREP'), ('animate', 'VERB'), ('the', 'ART'), ('fertility', 'SUBST'), ('of', 'PREP'), ('the', 'ART'), ('earth', 'SUBST'), ('and', 'CONJ'), ('ensure', 'VERB'), ('the', 'ART'), ('continuance', 'SUBST'), ('of', 'PREP'), ('increase', 'SUBST'), ('and', 'CONJ'), ('plenty', 'PRON'), ('in', 'PREP'), ('the', 'ART'), ('plants', 'SUBST'), ('and', 'CONJ'), ('animals', 'SUBST'), ('that', 'CONJ'), ('a', 'ART'), ('browsing', 'SUBST'), ('existence', 'SUBST'), ('depends', 'VERB'), ('upon', 'PREP'), ('.', 'PUN')]"
365,I,catch_imagination,104,B/BP/BP8,"[('‘', 'PUQ'), ('I', 'PRON'), ('don', 'VERB'), ('’', 'PUQ'), ('t', 'SUBST'), ('know', 'VERB'), (',', 'PUN'), ('just', 'ADV'), ('caught', 'VERB'), ('my', 'PRON'), ('imagination', 'SUBST'), ('somehow', 'ADV'), (',', 'PUN'), ('I', 'PRON'), ('suppose', 'VERB'), (',', 'PUN'), ('thought', 'VERB'), ('it', 'PRON'), ('might', 'VERB'), ('be', 'VERB'), ('a', 'ART'), ('bit', 'SUBST'), ('of', 'PREP'), ('a', 'ART'), ('laugh', 'SUBST'), ('.', 'PUN')]","[('Maggie', 'SUBST'), ('sucks', 'VERB'), ('on', 'PREP'), ('a', 'ART'), ('No.6', 'UNC'), ('.', 'PUN')]","[('Reminded', 'VERB'), ('me', 'PRON'), ('of', 'PREP'), ('us', 'PRON'), (',', 'PUN'), ('I', 'PRON'), ('suppose', 'VERB'), (',', 'PUN'), ('girls', 'SUBST'), ('without', 'PREP'), ('men', 'SUBST'), ('.', 'PUN')]"
366,I,catch_imagination,1158,C/C9/C90,"[('The', 'ART'), ('encounter', 'SUBST'), ('of', 'PREP'), ('‘', 'PUQ'), ('the', 'ART'), ('two', 'ADJ'), ('Mahatmas', 'SUBST'), ('’', 'PUQ'), (',', 'PUN'), ('as', 'CONJ'), ('Sarojini', 'SUBST'), ('Naidu', 'SUBST'), ('described', 'VERB'), ('them', 'PRON'), (',', 'PUN'), ('had', 'VERB'), ('caught', 'VERB'), ('the', 'ART'), ('imagination', 'SUBST'), ('of', 'PREP'), ('a', 'ART'), ('large', 'ADJ'), ('public', 'SUBST'), (',', 'PUN'), ('in', 'PREP'), ('India', 'SUBST'), ('as', 'CONJ'), ('well', 'ADV'), ('as', 'CONJ'), ('England', 'SUBST'), ('and', 'CONJ'), ('America', 'SUBST'), ('.', 'PUN')]","[('But', 'CONJ'), ('they', 'PRON'), ('could', 'VERB'), ('not', 'ADV'), ('at', 'PREP'), ('this', 'ADJ'), ('point', 'SUBST'), ('publicly', 'ADV'), ('repudiate', 'VERB'), ('him', 'PRON'), ('.', 'PUN')]","[('Nehru', 'SUBST'), ('and', 'CONJ'), ('the', 'ART'), ('rest', 'SUBST'), ('had', 'VERB'), ('no', 'ART'), ('choice', 'SUBST'), ('but', 'CONJ'), ('to', 'PREP'), ('join', 'VERB'), ('in', 'PREP'), ('the', 'ART'), ('general', 'SUBST'), ('rejoicing', 'VERB'), ('.', 'PUN')]"
367,I,catch_imagination,307,C/CA/CAS,"[('People', 'SUBST'), ('are', 'VERB'), ('outraged', 'ADJ'), ('by', 'PREP'), ('the', 'ART'), ('performance', 'SUBST'), ('of', 'PREP'), ('this', 'ADJ'), ('Conservative', 'ADJ'), ('government', 'SUBST'), (',', 'PUN'), ('so', 'ADV'), ('Labour', 'SUBST'), (""'s"", 'UNC'), ('policies', 'SUBST'), ('have', 'VERB'), ('really', 'ADV'), ('caught', 'VERB'), ('the', 'ART'), ('public', 'ADJ'), ('imagination', 'SUBST'), ('.', 'PUN')]","[('As', 'CONJ'), ('I', 'PRON'), ('travel', 'VERB'), ('around', 'ADV'), ('to', 'PREP'), ('explain', 'VERB'), ('Labour', 'SUBST'), (""'s"", 'UNC'), ('economic', 'ADJ'), ('plans', 'SUBST'), (',', 'PUN'), ('I', 'PRON'), ('can', 'VERB'), ('feel', 'VERB'), ('the', 'ART'), ('great', 'ADJ'), ('passion', 'SUBST'), ('for', 'PREP'), ('change', 'SUBST'), ('that', 'CONJ'), ('is', 'VERB'), ('gripping', 'VERB'), ('the', 'ART'), ('country', 'SUBST'), ('.', 'PUN')]","[('‘', 'PUQ'), ('Do', 'VERB'), ('you', 'PRON'), ('know', 'VERB'), (',', 'PUN'), ('’', 'PUQ'), ('I', 'PRON'), ('asked', 'VERB'), ('a', 'ART'), ('market', 'SUBST'), ('trader', 'SUBST'), ('as', 'CONJ'), ('I', 'PRON'), ('met', 'VERB'), ('the', 'ART'), ('fine', 'ADJ'), ('working', 'ADJ'), ('people', 'SUBST'), ('of', 'PREP'), ('Motherwell', 'SUBST'), ('over', 'PREP'), ('the', 'ART'), ('weekend', 'SUBST'), (',', 'PUN'), ('‘', 'PUQ'), ('that', 'CONJ'), ('this', 'ADJ'), ('country', 'SUBST'), (""'s"", 'UNC'), ('public', 'ADJ'), ('sector', 'SUBST'), ('borrowing', 'SUBST'), ('requirement', 'SUBST'), ('expressed', 'VERB'), ('as', 'PREP'), ('a', 'ART'), ('percentage', 'SUBST'), ('of', 'PREP'), ('Gross', 'ADJ'), ('National', 'ADJ'), ('Product', 'SUBST'), ('is', 'VERB'), ('running', 'VERB'), ('at', 'PREP'), ('a', 'ART'), ('completely', 'ADV'), ('unacceptable', 'ADJ'), ('level', 'SUBST'), ('?', 'PUN'), ('’', 'PUQ')]"
368,I,catch_imagination,473,C/CD/CDC,"[('This', 'ADJ'), ('immediately', 'ADV'), ('caught', 'VERB'), ('my', 'PRON'), ('imagination', 'SUBST'), (',', 'PUN'), ('for', 'CONJ'), ('in', 'PREP'), ('the', 'ART'), ('indigenous', 'ADJ'), ('churches', 'SUBST'), ('in', 'PREP'), ('Burma', 'SUBST'), ('we', 'PRON'), ('had', 'VERB'), ('no', 'ART'), ('musical', 'ADJ'), ('instruments', 'SUBST'), ('and', 'CONJ'), ('no', 'ART'), ('choirs', 'SUBST'), ('.', 'PUN')]","[('He', 'PRON'), ('emphasised', 'VERB'), ('the', 'ART'), ('need', 'SUBST'), ('for', 'PREP'), ('devotional', 'ADJ'), ('discipline', 'SUBST'), ('and', 'CONJ'), ('training', 'SUBST'), ('in', 'PREP'), ('holiness', 'SUBST'), (',', 'PUN'), ('and', 'CONJ'), ('added', 'VERB'), ('that', 'CONJ'), ('in', 'PREP'), ('West', 'SUBST'), ('Africa', 'SUBST'), ('he', 'PRON'), ('had', 'VERB'), ('introduced', 'VERB'), ('a', 'ART'), ('choir', 'SUBST'), ('practice', 'SUBST'), ('on', 'PREP'), ('every', 'ART'), ('day', 'SUBST'), ('of', 'PREP'), ('the', 'ART'), ('working', 'SUBST'), ('week', 'SUBST'), ('.', 'PUN')]","[('The', 'ART'), ('priest', 'SUBST'), ('had', 'VERB'), ('to', 'PREP'), ('act', 'VERB'), ('as', 'PREP'), ('both', 'ADV'), ('choirmaster', 'SUBST'), ('and', 'CONJ'), ('precentor', 'SUBST'), (',', 'PUN'), ('setting', 'VERB'), ('the', 'ART'), ('pitch', 'SUBST'), ('and', 'CONJ'), ('intoning', 'VERB'), ('the', 'ART'), ('first', 'ADJ'), ('line', 'SUBST'), ('of', 'PREP'), ('each', 'ADJ'), ('hymn', 'SUBST'), (',', 'PUN'), ('as', 'CONJ'), ('well', 'ADV'), ('as', 'CONJ'), ('training', 'VERB'), ('his', 'PRON'), ('people', 'SUBST'), ('to', 'PREP'), ('sing', 'VERB'), ('the', 'ART'), ('Merbecke', 'SUBST'), ('setting', 'SUBST'), ('which', 'PRON'), ('Father', 'SUBST'), ('Jackson', 'SUBST'), ('had', 'VERB'), ('adapted', 'VERB'), ('for', 'PREP'), ('Burmese', 'ADJ'), ('use', 'SUBST'), ('.', 'PUN')]"
369,I,catch_imagination,9695,C/CE/CEP,"[('‘', 'PUQ'), ('Obviously', 'ADV'), (',', 'PUN'), ('there', 'PRON'), ('have', 'VERB'), ('been', 'VERB'), ('some', 'ADJ'), ('controversies', 'SUBST'), ('but', 'CONJ'), ('we', 'PRON'), ('believe', 'VERB'), ('the', 'ART'), ('competition', 'SUBST'), ('is', 'VERB'), ('catching', 'VERB'), ('the', 'ART'), ('imagination', 'SUBST'), ('of', 'PREP'), ('the', 'ART'), ('fans', 'SUBST'), ('.', 'PUN'), ('’', 'PUQ')]","[('‘', 'PUQ'), ('But', 'CONJ'), ('no', 'ART'), ('specific', 'ADJ'), ('incidents', 'SUBST'), ('have', 'VERB'), ('yet', 'ADV'), ('been', 'VERB'), ('reported', 'VERB'), ('to', 'PREP'), ('either', 'ADJ'), ('of', 'PREP'), ('the', 'ART'), ('national', 'ADJ'), ('associations', 'SUBST'), ('.', 'PUN')]","[('The', 'ART'), ('Anglo-Italian', 'SUBST'), ('—', 'PUN'), ('also', 'ADV'), ('blighted', 'VERB'), ('by', 'PREP'), ('low', 'ADJ'), ('gates', 'SUBST'), ('—', 'PUN'), ('saw', 'VERB'), ('four', 'ADJ'), ('players', 'SUBST'), ('sent', 'VERB'), ('off', 'ADV'), ('in', 'PREP'), ('Birmingham', 'SUBST'), (""'s"", 'UNC'), ('match', 'SUBST'), ('with', 'PREP'), ('Bari', 'SUBST'), ('two', 'ADJ'), ('weeks', 'SUBST'), ('ago', 'ADV'), (',', 'PUN'), ('while', 'CONJ'), ('West', 'SUBST'), ('Ham', 'SUBST'), (""'s"", 'UNC'), ('Trevor', 'SUBST'), ('Morley', 'SUBST'), ('was', 'VERB'), ('dismissed', 'VERB'), ('on', 'PREP'), ('Tuesday', 'SUBST'), ('against', 'PREP'), ('Reggiana', 'SUBST'), ('at', 'PREP'), ('Upton', 'SUBST'), ('Park', 'SUBST'), ('and', 'CONJ'), ('Cremonese', 'SUBST'), (""'s"", 'UNC'), ('Luigo', 'SUBST'), ('Gualco', 'SUBST'), ('was', 'VERB'), ('shown', 'VERB'), ('the', 'ART'), ('red', 'ADJ'), ('card', 'SUBST'), ('at', 'PREP'), ('Tranmere', 'SUBST'), ('.', 'PUN')]"
370,I,catch_imagination,1008,C/CE/CEW,"[('After', 'PREP'), ('initially', 'ADV'), ('arousing', 'VERB'), ('astonishment', 'SUBST'), (',', 'PUN'), ('The', 'ART'), ('Magic', 'ADJ'), ('Flute', 'SUBST'), ('caught', 'VERB'), ('the', 'ART'), ('public', 'SUBST'), (""'s"", 'UNC'), ('imagination', 'SUBST'), ('.', 'PUN')]","[('Within', 'PREP'), ('three', 'ADJ'), ('years', 'SUBST'), (',', 'PUN'), ('the', 'ART'), ('Masonic', 'ADJ'), ('movement', 'SUBST'), ('in', 'PREP'), ('Austria', 'SUBST'), ('had', 'VERB'), ('been', 'VERB'), ('eliminated', 'VERB'), ('.', 'PUN')]","[('Mozart', 'SUBST'), ('wrote', 'VERB'), ('to', 'PREP'), ('Constanze', 'SUBST'), ('that', 'CONJ'), ('it', 'PRON'), ('was', 'VERB'), ('attracting', 'VERB'), ('full', 'ADJ'), ('houses', 'SUBST'), (',', 'PUN'), ('and', 'CONJ'), ('several', 'ADJ'), ('numbers', 'SUBST'), ('—', 'PUN'), ('‘', 'PUQ'), ('Mann', 'UNC'), ('und', 'UNC'), ('Weib', 'UNC'), ('’', 'PUQ'), (',', 'PUN'), ('Papageno', 'SUBST'), (""'s"", 'UNC'), ('glockenspiel', 'SUBST'), ('in', 'PREP'), ('the', 'ART'), ('Act', 'SUBST'), ('One', 'ADJ'), ('finale', 'SUBST'), (',', 'PUN'), ('and', 'CONJ'), ('the', 'ART'), ('trio', 'SUBST'), ('of', 'PREP'), ('the', 'ART'), ('three', 'ADJ'), ('boys', 'SUBST'), ('from', 'PREP'), ('Act', 'SUBST'), ('II', 'ADJ'), ('(', 'PUL'), ('‘', 'PUQ'), ('Sied', 'UNC'), ('uns', 'UNC'), ('zum', 'UNC'), ('zweiten', 'UNC'), ('Mal', 'UNC'), ('willkommen', 'UNC'), ('’', 'PUQ'), (')', 'PUR'), ('had', 'VERB'), ('to', 'PREP'), ('be', 'VERB'), ('repeated', 'VERB'), ('.', 'PUN')]"
371,I,catch_imagination,167,C/CF/CF6,"[('The', 'ART'), ('essence', 'SUBST'), ('of', 'PREP'), ('‘', 'PUQ'), ('soap', 'SUBST'), ('’', 'PUQ'), ('(', 'PUL'), ('or', 'CONJ'), ('‘', 'PUQ'), ('continuing', 'ADJ'), ('drama', 'SUBST'), ('’', 'PUQ'), ('as', 'CONJ'), ('its', 'PRON'), ('creators', 'SUBST'), ('prefer', 'VERB'), ('to', 'PREP'), ('call', 'VERB'), ('it', 'PRON'), (')', 'PUR'), ('is', 'VERB'), ('a', 'ART'), ('tight-knit', 'ADJ'), ('microcosm', 'SUBST'), (',', 'PUN'), ('whether', 'CONJ'), ('the', 'ART'), ('village', 'SUBST'), ('of', 'PREP'), ('Ambridge', 'SUBST'), (',', 'PUN'), ('the', 'ART'), ('police', 'SUBST'), ('stations', 'SUBST'), ('of', 'PREP'), ('Dock', 'SUBST'), ('Green', 'SUBST'), (',', 'PUN'), ('Z', 'SUBST'), ('Cars', 'SUBST'), ('and', 'CONJ'), ('all', 'ADJ'), ('their', 'PRON'), ('descendants', 'SUBST'), (',', 'PUN'), ('the', 'ART'), ('hospitals', 'SUBST'), ('of', 'PREP'), ('Emergency', 'SUBST'), ('Ward', 'SUBST'), ('10', 'ADJ'), ('and', 'CONJ'), ('Casualty', 'SUBST'), (',', 'PUN'), ('the', 'ART'), ('motel', 'SUBST'), ('of', 'PREP'), ('Crossroads', 'SUBST'), (',', 'PUN'), ('or', 'CONJ'), ('a', 'ART'), ('single', 'ADJ'), ('street', 'SUBST'), ('—', 'PUN'), ('see', 'VERB'), ('above', 'ADV'), (',', 'PUN'), ('plus', 'PREP'), ('Brookside', 'SUBST'), ('Close', 'SUBST'), ('.', 'PUN')]","[('And', 'CONJ'), ('perhaps', 'ADV'), ('that', 'ADJ'), ('has', 'VERB'), ('something', 'PRON'), ('to', 'PREP'), ('do', 'VERB'), ('with', 'PREP'), ('the', 'ART'), ('very', 'ADJ'), ('nature', 'SUBST'), ('of', 'PREP'), ('an', 'ART'), ('ex-patriate', 'ADJ'), ('community', 'SUBST'), ('.', 'PUN')]","[('The', 'ART'), ('very', 'ADV'), ('international', 'ADJ'), ('nature', 'SUBST'), ('of', 'PREP'), ('Eldorado', 'SUBST'), ('fractured', 'VERB'), ('the', 'ART'), ('sense', 'SUBST'), ('of', 'PREP'), ('community', 'SUBST'), ('vital', 'ADJ'), ('to', 'PREP'), ('the', 'ART'), ('genre', 'SUBST'), ('.', 'PUN')]"
